"ID","Series","Repeat","Ambient Humidity","Ambient Temperature","Leaf Angle","Leaf Temp Differential","Light Intensity (PAR)","Phi2_250","PhiNO_250","PhiNPQ_250","time","Plant ID","Time of Day","User","Device ID","Latitude","Longitude","Issues"
2717405,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,15.5918,34.29,9.45,-7.359999999999999,0,0.354,0.077,0.569,"05/25/2022 12:35 PM",6,12.595555555555556,"CRG","41:00:13:18",41.3126041,-105.5850866,""
2717404,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,14.19629,35.7,12.669,-5.230000000000004,0.091,0.425,0.124,0.451,"05/25/2022 12:34 PM",25,12.577777777777778,"CRG","41:00:12:f0",,,""
2717403,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.8418,35.01,3.176,0.38000000000000256,0,0.243,0.05,0.707,"05/25/2022 12:25 PM",16,12.431666666666667,"CRG","41:00:13:18",41.3126579,-105.5849098,""
2717402,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,16.34668,35.18,8.176,-6.25,0.414,0.27,0.08,0.651,"05/25/2022 12:26 PM",23,12.448055555555555,"CRG","41:00:12:f0",,,""
2717401,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,14.97461,37.06,12.95,-1.730000000000004,0.043,0.637,0.169,0.194,"05/25/2022 12:24 PM",2,12.415555555555557,"CRG","06:03:03:43",41.31263521,-105.58506189,""
2717400,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,15.69531,35.01,17.09,-1.8200000000000003,0.009,0.073,0.022,0.905,"05/25/2022 12:19 PM",33,12.328055555555554,"CRG","41:00:12:f0",,,""
2717398,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,14.62891,34.27,1.784,-0.6799999999999997,0,0.534,0.106,0.36,"05/25/2022 12:17 PM",36,12.29861111111111,"CRG","41:00:13:18",41.312692,-105.5849727,""
2717397,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,16.10742,36.85,6.137,-12.240000000000002,0.022,0.497,0.163,0.34,"05/25/2022 12:18 PM",8,12.31388888888889,"CRG","06:03:03:43",41.31267385,-105.58507264,""
2717396,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,14.35938,35.09,14.7,-7.660000000000004,0.023,0.356,0.104,0.54,"05/25/2022 12:08 PM",28,12.139166666666666,"CRG","41:00:12:f0",,,""
2717395,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,15.34473,35.23,7.572,-0.8399999999999963,0.068,0.384,0.144,0.472,"05/25/2022 12:10 PM",15,12.167499999999999,"CRG","06:03:03:43",41.31265338,-105.5850451,""
2717389,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,19.81836,34.23,2.036,-6.939999999999998,0.005,0.492,0.092,0.415,"05/25/2022 12:07 PM",3,12.124444444444444,"CRG","41:00:13:18",41.3126376,-105.584936,""
2717383,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,17.78809,36.59,10.185,0.4399999999999977,0,0.401,0.127,0.472,"05/25/2022 12:00 PM",13,12.000277777777777,"CRG","06:03:03:43",41.31261929,-105.58504886,""
2717381,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,16.75195,32.96,5.62,-6.91,0,0.569,0.142,0.29,"05/25/2022 12:01 PM",7,12.025277777777779,"CRG","41:00:12:f0",,,""
2717379,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.76953,34.42,3.842,-1.0100000000000051,0,0.486,0.097,0.417,"05/25/2022 12:00 PM","19 retry",12.009166666666667,"CRG","41:00:13:18",41.312711,-105.5850475,""
2717373,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,17.49805,33.15,14.122,-8.059999999999999,0.022,0.38,0.107,0.512,"05/25/2022 11:42 AM",22,11.705277777777777,"CRG","41:00:12:f0",,,""
2717372,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,16.22656,33.55,4.335,-1.0399999999999991,0.013,0.211,0.045,0.744,"05/25/2022 11:44 AM",19,11.741666666666665,"CRG","41:00:13:18",41.3126406,-105.5850101,""
2717371,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.99414,33.62,10.58,0.3500000000000014,0.127,0.624,0.18,0.197,"05/25/2022 11:44 AM",12,11.739722222222222,"CRG","06:03:03:43",41.31263002,-105.58500141,""
2717272,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,19.81055,29.93,0.75,-1.2199999999999989,0,0.563,0.117,0.32,"05/25/2022 11:34 AM",24,11.58,"CRG","41:00:13:18",41.3125942,-105.5850495,""
2717271,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,22.85645,30.98,10.403,-0.33000000000000185,0.647,0.635,0.179,0.186,"05/25/2022 11:37 AM",21,11.616944444444444,"CRG","06:03:03:43",41.31256968,-105.585098,""
2717270,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.51367,31.63,11.512,-1.1999999999999993,0.526,0.445,0.126,0.429,"05/25/2022 11:35 AM",21,11.599722222222223,"CRG","41:00:12:f0",,,""
2717269,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,22.99023,28.13,14.819,-0.379999999999999,1.56,0.489,0.119,0.392,"05/25/2022 11:19 AM",30,11.331111111111111,"CRG","41:00:12:f0",,,""
2717268,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,22.02637,27.33,4.914,-0.6599999999999966,0.364,0.505,0.106,0.39,"05/25/2022 11:20 AM",9,11.346666666666668,"CRG","41:00:13:18",41.3126822,-105.5849753,""
2717205,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.06641,25.32,17.866,-0.23000000000000043,0,0.508,0.14,0.353,"05/25/2022 11:13 AM",29,11.219166666666666,"CRG","41:00:13:18",41.3126025,-105.5850884,""
2717201,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.65625,26.84,7.24,-1.7899999999999991,0.031,0.503,0.16,0.337,"05/25/2022 11:12 AM",18,11.205555555555556,"CRG","41:00:12:f0",,,""
2717197,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.58594,26.64,2.082,-0.629999999999999,0.017,0.675,0.197,0.128,"05/25/2022 11:11 AM",10,11.196388888888889,"CRG","06:03:03:43",41.3127569,-105.585444,""
2717179,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,33.41113,22.76,6.055,-0.19000000000000128,0,0.478,0.117,0.405,"05/25/2022 11:01 AM",31,11.02888888888889,"CRG","41:00:13:18",41.3125381,-105.5849832,""
2717177,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,32.68359,21.71,4.432,0.09999999999999787,0,0.639,0.173,0.187,"05/25/2022 10:59 AM",14,10.999722222222221,"CRG","41:00:12:f0",,,""
2717175,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,33.05273,22.42,17.605,1.3099999999999987,0.577,0.233,0.083,0.684,"05/25/2022 10:59 AM",11,10.995833333333332,"CRG","06:03:03:43",41.31260839,-105.58506825,""
2717148,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,34.875,19,3.579,0.7899999999999991,0,0.63,0.14,0.231,"05/25/2022 10:54 AM",26,10.905000000000001,"CRG","41:00:13:18",41.3125313,-105.5849908,""
2717142,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,33.86035,18.97,0.956,2.700000000000003,0.023,0.289,0.103,0.608,"05/25/2022 10:52 AM",5,10.87638888888889,"CRG","41:00:12:f0",,,""
2717138,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,35.38574,19.22,2.864,1.3900000000000006,0.073,0.704,0.238,0.057,"05/25/2022 10:51 AM",34,10.860555555555555,"CRG","06:03:03:43",41.31260142,-105.58501781,""
2714803,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,15.85742,23.4,14.776,0.45000000000000284,0,0.636,0.203,0.162,"12/20/2021 4:41 PM",19,16.691666666666666,"CRG","06:03:03:43",41.31267683,-105.58509391,""
2714802,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,16.80469,24.13,86.881,0.060000000000002274,0,0.651,0.202,0.147,"12/20/2021 4:48 PM",41,16.80777777777778,"CRG","06:03:03:43",41.3126065,-105.58505364,""
2714801,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.83789,25.1,7.889,0.9499999999999993,0.072,0.576,0.187,0.237,"12/20/2021 4:56 PM",35,16.938333333333333,"CRG","06:03:03:43",41.3127416,-105.5857136,""
2714800,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,19.86816,25.69,15.604,1.3399999999999999,0.072,0.632,0.21,0.157,"12/20/2021 5:03 PM",6,17.060000000000002,"CRG","06:03:03:43",41.31273031,-105.58513159,""
2714799,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,42.86719,13.85,11.842,1.4600000000000009,0,0.645,0.227,0.127,"12/24/2021 9:29 AM",23,9.492222222222221,"CRG","06:03:03:43",41.312595,-105.58505885,""
2714798,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,41.53809,16.18,3.929,2.91,0,0.638,0.248,0.114,"12/24/2021 9:41 AM",1,9.690555555555555,"CRG","06:03:03:43",41.31261872,-105.58505809,""
2714797,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,40.30078,17.45,10.728,2.400000000000002,0.054,0.647,0.244,0.109,"12/24/2021 9:47 AM",18,9.79888888888889,"CRG","06:03:03:43",41.31263929,-105.58505815,""
2714796,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,38.56055,18.69,8.448,1.4599999999999973,0,0.657,0.227,0.116,"12/24/2021 9:55 AM",12,9.919166666666666,"CRG","06:03:03:43",41.31259385,-105.58502056,""
2714794,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,38.40332,19.52,7.911,1.3900000000000006,0,0.621,0.227,0.152,"12/24/2021 10:02 AM",10,10.037222222222223,"CRG","06:03:03:43",41.3126605,-105.58501677,""
2714793,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,27.81152,21.3,10.238,-1.7699999999999996,0,0.632,0.239,0.129,"01/06/2022 1:58 PM",31,13.973333333333333,"CRG","06:03:03:43",41.31265225,-105.58499536,""
2714792,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.59277,21,11.336,0.3299999999999983,0,0.653,0.209,0.138,"01/06/2022 2:06 PM",42,14.104722222222222,"CRG","06:03:03:43",41.31266931,-105.58496324,""
2714791,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.00098,21.29,7.603,0.620000000000001,0,0.657,0.196,0.147,"01/06/2022 2:13 PM",26,14.224444444444444,"CRG","06:03:03:43",41.31265494,-105.58497855,""
2714790,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.5625,21.42,18.737,0.18999999999999773,0.072,0.666,0.215,0.119,"01/06/2022 2:20 PM",34,14.346666666666668,"CRG","06:03:03:43",41.31264879,-105.58500382,""
2714789,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.83105,21.8,13.573,0.5299999999999976,0,0.656,0.213,0.131,"01/06/2022 2:28 PM",18,14.475,"CRG","06:03:03:43",41.31261161,-105.5850259,""
2714788,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.54199,22.14,14.482,0.6699999999999982,0,0.659,0.222,0.119,"01/06/2022 2:35 PM",3,14.594444444444445,"CRG","06:03:03:43",41.31263149,-105.58500754,""
2714787,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,30.07227,22.46,12.729,-0.23000000000000043,0,0.627,0.192,0.18,"01/06/2022 2:43 PM",23,14.72,"CRG","06:03:03:43",41.31262997,-105.5849634,""
2714786,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,28.62305,22.77,15.604,0.5199999999999996,0,0.65,0.198,0.151,"01/06/2022 2:50 PM",19,14.841111111111111,"CRG","06:03:03:43",41.31260167,-105.58507222,""
2714785,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29,22.88,23.604,0.6500000000000021,0.452,0.417,0.113,0.47,"01/06/2022 2:57 PM",41,14.953888888888889,"CRG","06:03:03:43",41.31260595,-105.5850657,""
2714784,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,28.26855,22.85,16.15,0.8200000000000003,0,0.637,0.201,0.162,"01/06/2022 3:04 PM",5,15.067499999999999,"CRG","06:03:03:43",41.31270461,-105.58502711,""
2714783,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,28.69336,22.97,16.823,-0.6400000000000006,0,0.618,0.191,0.191,"01/06/2022 3:11 PM",2,15.190555555555555,"CRG","06:03:03:43",41.31266597,-105.58500405,""
2714782,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.39258,17.63,15.406,1.7600000000000016,0,0.677,0.23,0.092,"01/08/2022 2:24 PM",34,14.406666666666666,"CRG","06:03:03:43",41.31263211,-105.58510614,""
2714781,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.52148,19.41,8.31,2.3000000000000007,0,0.667,0.226,0.107,"01/08/2022 2:31 PM",10,14.523888888888889,"CRG","06:03:03:43",41.31261362,-105.58500597,""
2714780,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.55859,21,7.981,1.7100000000000009,0,0.64,0.239,0.121,"01/08/2022 2:38 PM",31,14.642222222222221,"CRG","06:03:03:43",41.31267984,-105.58502945,""
2714779,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.1377,22.3,11.631,2.169999999999998,0.078,0.435,0.134,0.431,"01/08/2022 2:45 PM",43,14.764166666666666,"CRG","06:03:03:43",41.31265853,-105.58497975,""
2714778,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,24.58496,23.54,6.633,2.4700000000000024,0,0.412,0.12,0.468,"01/08/2022 2:53 PM",24,14.885277777777777,"CRG","06:03:03:43",41.31264779,-105.58506208,""
2714777,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,24.67188,24.7,15.835,2.09,0.241,0.503,0.157,0.341,"01/08/2022 2:59 PM",18,14.999722222222221,"CRG","06:03:03:43",41.31262166,-105.58506151,""
2714776,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,22.88867,25.82,2.101,1.9899999999999984,0.544,0.601,0.181,0.218,"01/08/2022 3:07 PM",1,15.118055555555555,"CRG","06:03:03:43",41.3125902,-105.58505005,""
2714775,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,21.39355,26.56,12.865,2.330000000000002,0.294,0.673,0.204,0.124,"01/08/2022 3:13 PM",27,15.229166666666666,"CRG","06:03:03:43",41.31251287,-105.58511136,""
2714774,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,21.07129,27.18,13.813,2.4299999999999997,0,0.594,0.18,0.226,"01/08/2022 3:20 PM",5,15.340277777777779,"CRG","06:03:03:43",41.31258136,-105.58507245,""
2714773,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,21.77051,27.83,8.456,0.38000000000000256,0,0.58,0.173,0.247,"01/08/2022 3:27 PM",7,15.451666666666666,"CRG","06:03:03:43",41.312633,-105.58506963,""
2714772,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,20.86035,28.2,19.129,0.9499999999999993,0,0.516,0.139,0.344,"01/08/2022 3:33 PM",41,15.561666666666667,"CRG","06:03:03:43",41.31260897,-105.5850962,""
2714771,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,19.58105,28.52,7.364,0.4499999999999993,0.485,0.455,0.153,0.392,"01/08/2022 3:40 PM",13,15.679444444444444,"CRG","06:03:03:43",41.31264076,-105.58501404,""
2714770,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,24.61621,21.99,24.993,0.3000000000000007,0,0.671,0.223,0.106,"01/17/2022 3:25 PM",16,15.424444444444443,"CRG","06:03:03:43",41.3127426,-105.5857705,""
2714768,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,25.18652,23.28,15.311,1.1499999999999986,0.089,0.62,0.209,0.171,"01/17/2022 3:33 PM",19,15.550277777777778,"CRG","06:03:03:43",41.31258769,-105.58503254,""
2714767,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,24.05957,24.57,10.976,1.5799999999999983,0,0.602,0.208,0.19,"01/17/2022 3:39 PM",18,15.658888888888889,"CRG","06:03:03:43",41.31279478,-105.58492126,""
2714766,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.22852,25.61,11.622,1.7800000000000011,0.165,0.633,0.224,0.142,"01/17/2022 3:46 PM",15,15.773055555555556,"CRG","06:03:03:43",41.31271301,-105.58496195,""
2714765,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.78516,26.42,18.817,1.6899999999999977,0,0.606,0.207,0.187,"01/17/2022 3:53 PM",11,15.887777777777778,"CRG","06:03:03:43",41.31267584,-105.58502455,""
2714764,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,17.41016,22.34,15.258,0.23000000000000043,0.089,0.603,0.21,0.187,"02/02/2022 3:27 PM",2,15.458055555555555,"CRG","06:03:03:43",41.31270933,-105.58506329,""
2714763,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,27.66895,22.53,16.099,-0.14000000000000057,0.228,0.638,0.219,0.143,"02/02/2022 3:34 PM",19,15.580277777777777,"CRG","06:03:03:43",41.31262512,-105.5850232,""
2714762,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,24.53809,22.9,10.46,-0.36999999999999744,0.291,0.656,0.219,0.124,"02/02/2022 3:41 PM",7,15.684166666666666,"CRG","06:03:03:43",41.31263145,-105.58500816,""
2714761,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.8418,23,10.265,0.28999999999999915,0,0.632,0.224,0.144,"02/02/2022 3:47 PM",18,15.796944444444444,"CRG","06:03:03:43",41.3126528,-105.58499255,""
2714760,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,19.95215,23.65,15.747,-0.16000000000000014,0.036,0.633,0.205,0.161,"02/02/2022 3:54 PM",34,15.903055555555556,"CRG","06:03:03:43",41.31263695,-105.58498566,""
2714759,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,31.59082,23.98,10.973,0.14999999999999858,0,0.623,0.217,0.159,"02/02/2022 4:00 PM",31,16.014722222222222,"CRG","06:03:03:43",41.3124517,-105.5857688,""
2714758,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,27.13965,22.58,10.762,1.0500000000000007,0,0.595,0.234,0.17,"02/09/2022 6:58 PM",26,18.974444444444444,"CRG","06:03:03:43",41.31249,-105.5857297,""
2714757,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,36.56738,22.44,15.542,0.029999999999997584,0,0.549,0.269,0.182,"02/09/2022 7:05 PM",34,19.09361111111111,"CRG","06:03:03:43",41.31261314,-105.58504832,""
2714756,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,42.35938,22.08,7.291,0.07000000000000028,0,0.526,0.272,0.202,"02/09/2022 7:14 PM",18,19.24416666666667,"CRG","06:03:03:43",41.31255221,-105.58500036,""
2714755,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,37.94043,22.04,10.337,0.19000000000000128,0,0.542,0.24,0.218,"02/09/2022 7:21 PM",23,19.36388888888889,"CRG","06:03:03:43",41.31261177,-105.58505753,""
2714754,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,46.5127,22.07,14.113,-0.120000000000001,0,0.412,0.209,0.379,"02/09/2022 7:28 PM",3,19.468055555555555,"CRG","06:03:03:43",41.31258327,-105.5851653,""
2714753,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,48.19141,22.16,14.928,-0.1700000000000017,0,0.556,0.249,0.195,"02/09/2022 7:34 PM",19,19.573333333333334,"CRG","06:03:03:43",41.31257273,-105.58515837,""
2714752,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,44.2832,22.33,15.218,-1.379999999999999,0,0.513,0.232,0.255,"02/09/2022 7:41 PM",2,19.683333333333334,"CRG","06:03:03:43",41.31254173,-105.58515056,""
2714751,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,42.24512,22.34,22.14,-0.870000000000001,0,0.59,0.244,0.165,"02/09/2022 7:47 PM",16,19.791111111111114,"CRG","06:03:03:43",41.31258456,-105.58514483,""
2714750,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,41.7168,22.36,6.353,-0.129999999999999,0,0.478,0.228,0.294,"02/09/2022 7:53 PM",13,19.894444444444446,"CRG","06:03:03:43",41.31260562,-105.58513624,""
2714749,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,33.82715,21.96,15.67,0.5700000000000003,0,0.581,0.252,0.167,"02/09/2022 8:06 PM",5,20.109166666666667,"CRG","06:03:03:43",41.31265843,-105.58506811,""
2714748,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,33.33887,21.76,14.093,0.389999999999997,0,0.602,0.251,0.147,"02/09/2022 8:13 PM",43,20.220277777777778,"CRG","06:03:03:43",41.31264019,-105.58511496,""
2714747,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,15.44531,20.94,15.334,-1.3500000000000014,0,0.55,0.232,0.218,"02/21/2022 8:29 PM",16,20.494444444444447,"CRG","06:03:03:43",41.31264111,-105.58508701,""
2714746,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.02637,20.08,14.993,-1.629999999999999,0,0.372,0.196,0.433,"02/21/2022 8:36 PM",3,20.609166666666667,"CRG","06:03:03:43",41.31263057,-105.58510272,""
2714745,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,19.5293,19.34,5.85,-1.4899999999999984,0,0.502,0.22,0.278,"02/21/2022 8:43 PM",23,20.717777777777776,"CRG","06:03:03:43",41.31263358,-105.58506493,""
2714744,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,19.97363,18.98,8.602,-0.15000000000000213,0,0.481,0.25,0.269,"02/21/2022 8:50 PM",18,20.833333333333332,"CRG","06:03:03:43",41.31270682,-105.58493734,""
2714743,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,19.90723,18.51,16.368,0.0799999999999983,0,0.538,0.27,0.193,"02/21/2022 8:57 PM",34,20.953333333333333,"CRG","06:03:03:43",41.31263647,-105.58502313,""
2714742,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.74609,18.01,11.209,-2.2200000000000024,0,0.519,0.193,0.288,"02/21/2022 9:03 PM",26,21.064722222222223,"CRG","06:03:03:43",41.31262865,-105.58502455,""
2714741,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.05859,17.67,12.279,0.05999999999999872,0,0.627,0.251,0.122,"02/21/2022 9:11 PM",31,21.19388888888889,"CRG","06:03:03:43",41.3126572,-105.58504342,""
2714740,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,20.31152,17.08,5.875,0.25,0,0.449,0.235,0.316,"02/21/2022 9:18 PM",13,21.305,"CRG","06:03:03:43",41.31266322,-105.5850397,""
2714739,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.67871,16.95,13.681,1,0,0.473,0.214,0.313,"02/21/2022 9:24 PM",7,21.415555555555553,"CRG","06:03:03:43",41.31266882,-105.58503105,""
2714738,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,17.41504,19.8,13.235,1.009999999999998,0,0.565,0.202,0.234,"02/23/2022 5:36 PM",7,17.614444444444445,"CRG","06:03:03:43",41.31270861,-105.58491957,""
2714737,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,21.09277,19.51,21.247,0.6799999999999997,0,0.441,0.14,0.418,"02/23/2022 5:43 PM",41,17.72111111111111,"CRG","06:03:03:43",41.31263046,-105.58495324,""
2714736,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,24.47363,18.17,13.893,0.6199999999999974,0,0.537,0.247,0.216,"02/23/2022 6:09 PM",18,18.153333333333332,"CRG","06:03:03:43",41.31263565,-105.58503543,""
2714735,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,21.66309,24.63,4.686,0.4200000000000017,0,0.508,0.231,0.26,"03/02/2022 7:10 PM",2,19.169444444444444,"CRG","06:03:03:43",41.31264103,-105.58489529,""
2714734,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,22.18457,24.57,22.343,0.17999999999999972,0,0.609,0.201,0.191,"03/02/2022 7:16 PM",16,19.27722222222222,"CRG","06:03:03:43",41.31259429,-105.5849722,""
2714733,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.36914,24.72,7.931,0.8500000000000014,0,0.453,0.231,0.316,"03/02/2022 7:24 PM",13,19.40222222222222,"CRG","06:03:03:43",41.31266074,-105.584982,""
2714732,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,22.08105,24.84,9.594,0.8300000000000018,0,0.54,0.24,0.22,"03/02/2022 7:30 PM",7,19.50777777777778,"CRG","06:03:03:43",41.31265698,-105.58506629,""
2714731,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,21.86914,24.79,12.435,0.6400000000000006,0,0.439,0.215,0.346,"03/02/2022 7:36 PM",3,19.615555555555556,"CRG","06:03:03:43",41.31257075,-105.58504369,""
2714730,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,24.87402,24.99,6.054,0.7800000000000011,0,0.613,0.19,0.197,"03/02/2022 7:50 PM",18,19.843055555555555,"CRG","06:03:03:43",41.31258912,-105.58508748,""
2714729,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,24.53125,24.87,20.659,0.6999999999999993,0,0.604,0.268,0.128,"03/02/2022 7:57 PM",34,19.96,"CRG","06:03:03:43",41.31260274,-105.58505626,""
2714728,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.53711,24.6,11.666,-0.33000000000000185,0,0.601,0.232,0.167,"03/02/2022 8:04 PM",26,20.07027777777778,"CRG","06:03:03:43",41.31256112,-105.58502519,""
2714727,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.48926,24.34,10.326,0.41000000000000014,0,0.63,0.261,0.109,"03/02/2022 8:11 PM",43,20.183611111111112,"CRG","06:03:03:43",41.31264151,-105.58512815,""
2714726,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,22.85645,24.05,7.713,0.379999999999999,0,0.609,0.28,0.111,"03/02/2022 8:17 PM",24,20.291944444444447,"CRG","06:03:03:43",41.31259047,-105.58511635,""
2714725,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.79297,23.2,18.528,2.030000000000001,2.64,0.457,0.135,0.408,"03/09/2022 10:55 AM",41,10.930833333333332,"CRG","06:03:03:43",41.31268189,-105.5850068,""
2714724,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.60254,24.96,11.605,1.2899999999999991,0,0.644,0.273,0.083,"03/09/2022 11:14 AM",12,11.247222222222222,"CRG","06:03:03:43",41.3127266,-105.5856766,""
2714723,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,19.96387,25.23,10.271,1.0599999999999987,0.171,0.611,0.215,0.174,"03/09/2022 11:25 AM",26,11.429166666666665,"CRG","06:03:03:43",41.31262254,-105.58507723,""
